յովհաննէսներու	8
յովհաննէսներուն	7
յովհաննէսներս	2
յովհաննէսով	6
յովհաննէսս	5
յովսէփ	18
յովսէփեան	18
յովսէփեանը	2
յովսէփեանի	2
յովսէփեանն	2
յովսէփը	2
յովսէփի	2
յովսէփն	2
յոտնկայս	2
յորդած	22
յորդանան	3
յորդանանը	2
յորդանանի	15
յորդանանն	2
յորդելէ	4
յորդելիք	8
յորդելով	3
յորդելու	9
յորդեր	9
յորդեցայ	10
յորդեցան	6
յորդեցանք	5
յորդեցար	8
յորդեցաւ	11
յորդեցաք	4
յորդեցէք	4
յորդէ	8
յորդէի	6
յորդէին	4
յորդէինք	3
յորդէիր	5
յորդէիք	2
յորդէր	25
յորդի	29
յորդիլ	11
յորդիլդ	1
յորդիլը	10
յորդիլն	10
յորդիլս	2
յորդիմ	11
յորդին	8
յորդինք	6
յորդիս	9
յորդիր	8
յորդիք	5
յորդող	8
յորդոր	7
յորդորել	2
յորդորելը	1
յորդորելն	1
յորդորեմ	2
յորդորեց	16
յորդորեցի	1
յորդորէ	7
յորդորը	6
յորդորի	5
յորդորին	4
յորդորն	6
յորդորներ	4
յորդորները	12
յորդորներն	3
յորդորներով	5
յորդորներու	2
յորդորներուն	2
յորդութիւն	2
յորդօրէն	2
յորձանուտին	15
յորձանք	3
յորձանքը	16
յորձանքի	2
յորձանքն	2
յուզած	23
յուզածը	1
յուզածն	1
յուզականութիւն	2
յուզել	13
յուզելդ	2
յուզելէ	5
յուզելը	11
յուզելիք	9
յուզելն	11
յուզելով	4
յուզելու	10
յուզելուս	2
յուզելս	3
յուզեմ	13
յուզեն	9
յուզենք	8
յուզես	11
յուզեր	23
յուզեց	13
յուզեցէք	5
յուզեցի	11
յուզեցին	8
յուզեցինք	6
յուզեցիր	9
յուզեցիք	5
յուզէ	15
յուզէի	8
յուզէին	5
յուզէինք	4
յուզէիր	6
յուզէիք	3
յուզէր	9
յուզէք	6
յուզիչ	18
յուզմունք	3
յուզմունքը	2
յուզմունքի	15
յուզմունքն	2
յուզող	31
յուզուած	31
յուզուածը	1
յուզուածն	1
յուզուելէ	5
յուզուելիք	9
յուզուելով	4
յուզուելու	10
յուզուելուս	2
յուզուեր	11
յուզուեցայ	11
յուզուեցան	8
յուզուեցանք	6
յուզուեցար	9
յուզուեցաւ	27
յուզուեցաք	5
յուզուեցէք	5
յուզուէ	9
յուզուէի	8
յուզուէին	5
յուզուէինք	4
յուզուէիր	6
յուզուէիք	3
յուզուէր	20
յուզուի	15
յուզուիլ	13
յուզուիլդ	2
յուզուիլը	11
յուզուիլն	11
յուզուիլս	3
յուզուիմ	27
յուզուին	9
յուզուինք	8
յուզուիս	11
յուզուիր	9
յուզուիք	6
յուզում	17
յուզումէն	10
յուզումը	23
յուզումին	6
յուզումն	1
յուզումնալի	2
յուզումնալից	2
յուզումներ	11
յուզումներու	8
յուզումով	6
յուզուող	9
յուլիս	115
յուլիսդ	12
յուլիսէ	18
յուլիսէդ	4
յուլիսէն	24
յուլիսէս	5
յուլիսը	33
յուլիսի	73
յուլիսիդ	9
յուլիսին	51
յուլիսինդ	2
յուլիսինը	2
յուլիսինն	2
յուլիսինս	2
յուլիսիս	11
յուլիսն	33
յուլիսներ	25
յուլիսներդ	7
յուլիսներէ	11
յուլիսներէդ	1
յուլիսներէն	10
յուլիսներէս	2
յուլիսները	22
յուլիսներն	22
յուլիսներով	10
յուլիսներովս	2
յուլիսներու	20
յուլիսներուդ	5
յուլիսներուն	18
յուլիսներուս	6
յուլիսներս	8
յուլիսով	16
յուլիսովդ	3
յուլիսովը	2
յուլիսովն	2
յուլիսովս	4
յուլիսս	14
յուղարկաւորի	15
յուղարկաւորութեամբ	8
յուղարկաւորութեան	52
յուղարկաւորութեանդ	4
յուղարկաւորութեանը	3
յուղարկաւորութեանն	3
յուղարկաւորութեանս	5
յուղարկաւորութեանց	11
յուղարկաւորութեանցդ	1
յուղարկաւորութեանցը	9
յուղարկաւորութեանցն	9
յուղարկաւորութեանցս	2
յուղարկաւորութենէ	10
յուղարկաւորութենէն	16
յուղարկաւորութենէս	2
յուղարկաւորութիւն	22
յուղարկաւորութիւնդ	6
յուղարկաւորութիւնէ	10
յուղարկաւորութիւնէն	8
յուղարկաւորութիւնէս	2
յուղարկաւորութիւնը	41
յուղարկաւորութիւնի	18
յուղարկաւորութիւնիդ	4
յուղարկաւորութիւնին	3
յուղարկաւորութիւնիս	5
յուղարկաւորութիւնն	19
յուղարկաւորութիւններ	14
յուղարկաւորութիւններդ	2
յուղարկաւորութիւններէ	5
յուղարկաւորութիւններէն	4
յուղարկաւորութիւնները	12
յուղարկաւորութիւններն	12
յուղարկաւորութիւններով	4
յուղարկաւորութիւններու	11
յուղարկաւորութիւններուդ	1
յուղարկաւորութիւններուն	23
յուղարկաւորութիւններուս	2
յուղարկաւորութիւններս	3
յուղարկաւորութիւնով	8
յուղարկաւորութիւնս	7
յումպէտս	2
յունական	43
յունաստան	23
յունաստանէ	2
յունաստանը	20
յունաստանի	5
յունաստանին	4
յունաստանն	6
յունաստաններ	4
յունաստանները	3
յունաստաններն	3
յունաստաններու	2
յունաստաններուն	2
յունարէն	49
յունիս	82
յունիսդ	7
յունիսէ	12
յունիսէդ	2
յունիսէն	10
յունիսէս	3
յունիսը	23
յունիսի	42
յունիսիդ	6
յունիսին	38
յունիսիս	7
յունիսն	23
յունիսներ	17
յունիսներդ	4
յունիսներէ	7
յունիսներէն	6
յունիսները	15
յունիսներն	15
յունիսներով	6
յունիսներու	13
յունիսներուդ	2
յունիսներուն	12
յունիսներուս	3
յունիսներս	5
յունիսով	10
յունիսովս	2
յունիսս	9
յունուար	62
յունուարդ	6
յունուարէ	10
յունուարէն	8
յունուարէս	2
յունուարը	33
յունուարի	39
յունուարիդ	4
յունուարին	34
յունուարիս	5
յունուարն	19
յունուարներ	14
յունուարներդ	2
յունուարներէ	5
յունուարներէն	4
յունուարները	12
յունուարներն	12
յունուարներով	4
յունուարներու	11
յունուարներուդ	1
յունուարներուն	9
յունուարներուս	2
յունուարներս	3
յունուարով	8
յունուարս	7
յուշ	29
յուշամատեան	2
յուշարձան	2
յուշդ	2
յուշեր	8
յուշերէ	2
յուշերը	16
յուշերն	6
յուշերով	1
յուշերու	20
յուշերուն	5
յուշէ	22
յուշէն	4
յուշը	11
յուշի	10
յուշին	9
յուշիս	2
յուշն	11
յուշով	4
յուշս	3
յուսա	11
յուսադրել	2
յուսադրելէ	6
յուսադրելը	1
յուսադրելն	1
յուսադրեմ	2
յուսադրեց	2
յուսադրեցի	1
յուսադրէ	3
յուսադրիչ	2
յուսալ	16
յուսալդ	3
յուսալէ	6
յուսալը	14
յուսալիք	11
յուսալիքը	1
յուսալիքն	1
յուսալն	14
յուսալով	12
յուսալու	13
յուսալուդ	2
յուսալուս	3
յուսալս	4
յուսալքում	2
յուսալքումն	1
յուսախաբ	2
յուսախաբութեան	5
յուսախաբութեանց	2
յուսախաբութեանցը	2
յուսախաբութեանցն	2
յուսախաբութենէ	2
յուսախաբութիւն	23
յուսախաբութիւնէ	2
յուսախաբութիւնը	20
յուսախաբութիւնի	5
յուսախաբութիւնն	6
յուսախաբութիւններ	4
յուսախաբութիւնները	3
յուսախաբութիւններն	3
յուսախաբութիւններու	2
յուսախաբութիւններուն	2
յուսակտուր	25
յուսահատ	65
յուսահատած	32
յուսահատական	32
յուսահատելէ	3
յուսահատելիք	6
յուսահատելով	2
յուսահատելու	7
յուսահատեր	7
յուսահատեցայ	8
յուսահատեցան	5
յուսահատեցանք	4
յուսահատեցար	6
յուսահատեցաւ	9
յուսահատեցաք	3
յուսահատեցէք	3
յուսահատեցնել	1
յուսահատեցնէ	2
յուսահատէ	6
յուսահատէի	5
յուսահատէին	3
յուսահատէինք	2
յուսահատէիր	4
յուսահատէր	6
յուսահատի	10
յուսահատիլ	9
յուսահատիլը	8
յուսահատիլն	8
յուսահատիլս	1
յուսահատիմ	9
յուսահատին	6
յուսահատինք	5
յուսահատիս	7
յուսահատիր	6
յուսահատիք	4
յուսահատող	6
յուսահատութեամբ	5
յուսահատութեան	33
յուսահատութեանդ	2
յուսահատութեանս	3
յուսահատութեանց	7
յուսահատութեանցը	6
յուսահատութեանցն	6
յուսահատութենէ	15
յուսահատութենէն	5
յուսահատութիւն	15
յուսահատութիւնդ	3
յուսահատութիւնէ	6
յուսահատութիւնէն	5
յուսահատութիւնը	35
յուսահատութիւնի	12
յուսահատութիւնիդ	2
յուսահատութիւնիս	3
յուսահատութիւնն	13
յուսահատութիւններ	9
յուսահատութիւններէ	3
յուսահատութիւններէն	2
յուսահատութիւնները	8
յուսահատութիւններն	8
յուսահատութիւններով	2
յուսահատութիւններու	7
յուսահատութիւններուն	6
յուսահատութիւններս	1
յուսահատութիւնով	5
յուսահատութիւնս	4
յուսահատօրէն	25
յուսամ	30
յուսայ	18
յուսայի	19
յուսային	6
յուսայինք	5
յուսայիր	8
յուսայիք	4
յուսան	11
յուսանք	19
յուսաս	14
յուսար	22
յուսաց	16
յուսացած	33
յուսացածը	2
յուսացածի	2
յուսացածն	2
յուսացեր	14
յուսացէք	6
յուսացի	14
յուսացին	10
յուսացինք	8
յուսացիր	12
յուսացիք	7
յուսացող	11
յուսացողը	1
յուսացողն	1
յուսաք	8
յստակ	66
յստակատեսութիւն	2
յստակացման	14
յստակացնել	1
յստակացնէ	2
յստակացում	2
յստակացումէն	6
յստակացումն	1
յստակեցում	2
յստակեցումն	1
յստակութիւն	2
յստակօրէն	49
յօդուած	73
յօդուածագիր	2
յօդուածդ	10
յօդուածէ	16
յօդուածէդ	3
յօդուածէն	14
յօդուածէս	4
յօդուածը	61
յօդուածի	53
յօդուածիդ	8
յօդուածին	36
յօդուածինդ	1
յօդուածինը	1
յօդուածինն	1
յօդուածինս	1
յօդուածիս	15
յօդուածն	29
յօդուածներ	47
յօդուածներդ	6
յօդուածներէ	9
յօդուածներէն	8
յօդուածներէս	1
յօդուածները	41
յօդուածներն	19
յօդուածներով	8
յօդուածներու	39
յօդուածներուդ	4
յօդուածներուն	23
յօդուածներուս	5
յօդուածներս	7
յօդուածով	22
յօդուածովդ	2
յօդուածովը	2
յօդուածովն	2
յօդուածովս	3
յօդուածս	12
յօժարակամութիւն	2
յօժարեցայ	1
յօժարեցան	10
յօժարեցաւ	2
յօժարի	3
յօժարիլ	2
յօժարիլը	1
յօժարիլն	1
յօժարիմ	2
յօժարութեամբ	13
յօժարութեան	5
յօժարութեանց	2
յօժարութեանցը	2
յօժարութեանցն	2
յօժարութենէ	2
յօժարութիւն	7
յօժարութիւնէ	2
յօժարութիւնը	6
յօժարութիւնի	5
յօժարութիւնն	6
յօժարութիւններ	4
յօժարութիւնները	3
յօժարութիւններն	3
յօժարութիւններու	2
յօժարութիւններուն	2
յօնք	10
յօնքեր	6
յօնքերը	15
յօնքերն	5
յօնքերու	4
յօնքերուն	3
յօնքէ	3
յօնքէն	3
յօնքը	23
յօնքի	21
յօնքին	7
յօնքն	9
յօնքով	3
յօնքս	2
յօրինած	41
յօրինածը	3
յօրինածի	3
յօրինածն	3
յօրինածներ	2
յօրինել	33
յօրինելդ	5
յօրինելէ	8
յօրինելը	17
յօրինելիք	14
յօրինելիքը	2
յօրինելիքի	2
յօրինելիքն	2
յօրինելն	17
յօրինելով	18
յօրինելու	16
յօրինելուդ	3
յօրինելուն	2
յօրինելուս	4
յօրինելս	6
յօրինեմ	19
յօրինեն	25
յօրինենք	12
յօրինես	16
յօրիներ	16
յօրինեց	19
յօրինեցէք	8
յօրինեցի	17
յօրինեցին	12
յօրինեցինք	10
յօրինեցիր	14
յօրինեցիք	8
յօրինէ	22
յօրինէի	12
յօրինէին	16
յօրինէինք	7
յօրինէիր	10
յօրինէիք	5
յօրինէր	14
յօրինէք	10
յօրինող	14
յօրինողը	2
յօրինողի	2
յօրինողն	2
յօրինուած	13
յօրինուեցաւ	15
յօրինուի	2
յօրինուիլ	1
յօրինում	26
յօրինումը	15
յօրինումն	1
յօրինումներէն	3
ն	50
նա	43
նաեւ	181
նազարէթ	2
նազարիկեան	56
նազարիկեանի	15
նազելի	31
նազելին	20
նազօ	2
նալպանտենց	15
նախ	107
նախաբան	38
նախաբանդ	2
նախաբանէ	5
նախաբանէն	4
նախաբանը	33
նախաբանի	10
նախաբանին	9
նախաբանիս	2
նախաբանն	11
նախաբաններ	8
նախաբաններէ	2
նախաբանները	6
նախաբաններն	6
նախաբաններով	1
նախաբաններու	6
նախաբաններուն	5
նախաբանով	4
նախաբանս	3
նախագահ	108
նախագահած	12
նախագահածը	2
նախագահածի	1
նախագահածն	2
նախագահական	18
նախագահդ	11
նախագահել	29
նախագահելդ	3
նախագահելէ	6
նախագահելը	13
նախագահելիք	10
նախագահելն	13
նախագահելով	5
նախագահելու	24
նախագահելուդ	2
նախագահելուս	2
նախագահելս	4
նախագահեմ	15
նախագահեն	10
նախագահենք	9
նախագահես	12
նախագահեր	12
նախագահեց	47
նախագահեցէք	6
նախագահեցի	13
նախագահեցին	9
նախագահեցինք	7
նախագահեցիր	11
նախագահեցիք	6
նախագահէ	36
նախագահէդ	4
նախագահէի	9
նախագահէին	6
նախագահէինք	5
նախագահէիր	7
նախագահէիք	3
նախագահէն	15
նախագահէս	5
նախագահէր	10
նախագահէք	7
նախագահը	60
նախագահի	51
նախագահիդ	9
նախագահին	60
նախագահինդ	2
նախագահինը	2
նախագահինն	2
նախագահինս	2
նախագահիս	11
նախագահն	32
նախագահներ	23
նախագահներդ	6
նախագահներէ	11
նախագահներէն	9
նախագահներէս	2
նախագահները	36
նախագահներն	21
նախագահներով	9
նախագահներովս	1
նախագահներու	19
նախագահներուդ	5
նախագահներուն	17
նախագահներուս	6
նախագահներս	8
նախագահող	10
նախագահով	15
նախագահովդ	3
նախագահովը	2
նախագահովն	2
նախագահովս	4
նախագահութեամբ	9
նախագահութեան	5
նախագահութեանց	2
նախագահութեանցը	2
նախագահութեանցն	2
նախագահութենէ	2
նախագահութիւն	7
նախագահութիւնէ	2
նախագահութիւնը	20
նախագահութիւնի	5
նախագահութիւնն	6
նախագահութիւններ	4
նախագահութիւնները	3
նախագահութիւններն	3
նախագահութիւններու	2
նախագահութիւններուն	2
նախագահս	13
նախագիծ	61
նախագիծդ	9
նախագիծեր	37
նախագիծերդ	5
նախագիծերէ	8
նախագիծերէն	7
նախագիծերը	27
նախագիծերն	17
նախագիծերով	7
նախագիծերու	31
նախագիծերուդ	3
նախագիծերուն	22
նախագիծերուս	4
նախագիծերս	6
նախագիծէ	14
նախագիծէդ	3
նախագիծէն	12
նախագիծէս	4
նախագիծը	73
նախագիծի	25
նախագիծիդ	7
նախագիծին	22
նախագիծիս	8
նախագիծն	27
նախագիծներ	20
նախագիծներդ	5
նախագիծներէ	8
նախագիծներէն	7
նախագիծները	17
նախագիծներն	17
նախագիծներով	7
նախագիծներու	25
նախագիծներուդ	3
նախագիծներուն	14
նախագիծներուս	4
նախագիծներս	6
նախագիծով	13
նախագիծովդ	2
նախագիծովս	3
նախագիծս	11
նախագծեր	20
նախագծերդ	5
նախագծերէ	8
նախագծերէն	7
նախագծերը	17
նախագծերն	17
նախագծերով	7
նախագծերու	16
նախագծերուդ	3
նախագծերուն	22
նախագծերուս	4
նախագծերս	6
նախագծէ	14
նախագծէդ	3
նախագծէն	12
նախագծէս	4
նախագծի	46
նախագծիդ	7
նախագծին	22
նախագծիս	8
նախագծով	13
նախագծովդ	2
նախագծովս	3
նախադասութեամբ	8
նախադասութեան	43
նախադասութեանդ	4
նախադասութեանը	3
նախադասութեանն	3
նախադասութեանս	5
նախադասութեանց	10
նախադասութեանցը	9
նախադասութեանցն	9
նախադասութեանցս	2
նախադասութենէ	9
նախադասութենէն	8
նախադասութենէս	1
նախադասութիւն	36
նախադասութիւնդ	5
նախադասութիւնէ	9
նախադասութիւնէն	8
նախադասութիւնէս	1
նախադասութիւնը	40
նախադասութիւնի	17
նախադասութիւնիդ	4
նախադասութիւնին	3
նախադասութիւնիս	5
նախադասութիւնն	18
նախադասութիւններ	13
նախադասութիւններդ	2
նախադասութիւններէ	5
նախադասութիւններէն	9
նախադասութիւնները	21
նախադասութիւններն	11
նախադասութիւններով	4
նախադասութիւններու	20
նախադասութիւններուն	9
նախադասութիւններուս	2
նախադասութիւններս	3
նախադասութիւնով	8
նախադասութիւնս	7
նախադրեալ	13
նախադրեալդ	2
նախադրեալէ	5
նախադրեալէն	4
նախադրեալը	25
նախադրեալի	10
նախադրեալին	9
նախադրեալիս	2
նախադրեալն	11
նախադրեալներ	8
նախադրեալներէ	2
նախադրեալները	26
նախադրեալներն	6
նախադրեալներով	1
նախադրեալներու	6
նախադրեալներուն	5
նախադրեալով	4
նախադրեալս	3
նախազգուշութիւն	2
նախակրթարան	32
նախակրթարանդ	4
նախակրթարանէ	7
նախակրթարանէն	6
նախակրթարանը	37
նախակրթարանի	27
նախակրթարանիդ	2
նախակրթարանին	12
նախակրթարանիս	3
նախակրթարանն	15
նախակրթարաններ	10
նախակրթարաններէ	3
նախակրթարաններէն	8
նախակրթարանները	9
նախակրթարաններն	18
նախակրթարաններով	3
նախակրթարաններու	8
նախակրթարաններուն	7
նախակրթարաններս	2
նախակրթարանով	6
նախակրթարանս	5
նախաձեռնած	46
նախաձեռնածը	2
նախաձեռնածի	2
նախաձեռնածն	2
նախաձեռնել	16
նախաձեռնելդ	3
նախաձեռնելէ	6
նախաձեռնելը	14
նախաձեռնելիք	11
նախաձեռնելիքը	1
նախաձեռնելիքն	1
նախաձեռնելն	14
նախաձեռնելով	5
նախաձեռնելու	13
նախաձեռնելուդ	2
նախաձեռնելուս	3
նախաձեռնելս	4
նախաձեռնեմ	16
նախաձեռնեն	11
նախաձեռնենք	10
նախաձեռնես	14
նախաձեռներ	14
նախաձեռնեց	30
նախաձեռնեցէք	6
նախաձեռնեցի	14
նախաձեռնեցին	10
նախաձեռնեցինք	8
նախաձեռնեցիր	12
նախաձեռնեցիք	7
նախաձեռնէ	18
նախաձեռնէի	10
նախաձեռնէին	6
նախաձեռնէինք	5
նախաձեռնէիր	8
նախաձեռնէիք	4
նախաձեռնէր	22
նախաձեռնէք	8
նախաձեռնող	11
նախաձեռնողը	5
նախաձեռնողն	1
նախաձեռնութեամբ	30
նախաձեռնութեամբդ	3
նախաձեռնութեամբը	2
նախաձեռնութեամբն	2
նախաձեռնութեամբս	4
նախաձեռնութեան	62
նախաձեռնութեանդ	8
նախաձեռնութեանը	6
նախաձեռնութեանն	6
նախաձեռնութեանս	10
նախաձեռնութեանց	18
նախաձեռնութեանցդ	4
նախաձեռնութեանցը	15
նախաձեռնութեանցն	15
նախաձեռնութեանցս	5
նախաձեռնութենէ	16
նախաձեռնութենէդ	3
նախաձեռնութենէն	14
նախաձեռնութենէս	4
նախաձեռնութիւն	49
նախաձեռնութիւնդ	10
նախաձեռնութիւնէ	16
նախաձեռնութիւնէդ	3
նախաձեռնութիւնէն	14
նախաձեռնութիւնէս	4
նախաձեռնութիւնը	51
նախաձեռնութիւնի	27
նախաձեռնութիւնիդ	8
նախաձեռնութիւնին	6
նախաձեռնութիւնիս	10
նախաձեռնութիւնն	29
նախաձեռնութիւններ	43
նախաձեռնութիւններդ	6
նախաձեռնութիւններէ	10
նախաձեռնութիւններէն	8
նախաձեռնութիւններէս	2
նախաձեռնութիւնները	39
նախաձեռնութիւններն	19
նախաձեռնութիւններով	14
նախաձեռնութիւններու	47
նախաձեռնութիւններուդ	4
նախաձեռնութիւններուն	32
նախաձեռնութիւններուս	5
նախաձեռնութիւններս	7
նախաձեռնութիւնով	14
նախաձեռնութիւնովդ	3
նախաձեռնութիւնովը	2
նախաձեռնութիւնովն	2
նախաձեռնութիւնովս	4
նախաձեռնութիւնս	12
նախաճաշ	41
նախաճաշակ	2
նախաճաշդ	4
նախաճաշել	1
նախաճաշեր	12
նախաճաշերէ	3
նախաճաշերէն	3
նախաճաշերը	9
նախաճաշերն	9
նախաճաշերով	3
նախաճաշերու	8
նախաճաշերուն	7
նախաճաշերս	2
նախաճաշէ	17
նախաճաշէն	13
նախաճաշը	15
նախաճաշի	34
նախաճաշիդ	2
նախաճաշին	12
նախաճաշիս	3
նախաճաշն	15
նախաճաշներ	10
նախաճաշներէ	3
նախաճաշներէն	3
նախաճաշները	9
նախաճաշներն	9
նախաճաշներով	3
նախաճաշներու	8
նախաճաշներուն	7
նախաճաշներս	2
նախաճաշով	6
նախաճաշս	12
նախայարձակում	2
նախայարձակումն	1
նախանձ	23
նախանձախնդիր	32
նախանձախնդրութեան	15
նախանձախնդրութիւն	3
նախանձախնդրութիւնը	2
նախանձախնդրութիւնի	2
նախանձախնդրութիւնն	2
նախանձելի	18
նախանձէ	4
նախանձը	6
նախանձի	7
նախանձիլ	1
նախանձին	4
նախանձիս	5
նախանձն	6
նախանձներ	4
նախանձները	3
նախանձներն	3
նախանձներու	2
նախանձներուն	2
նախանձով	9
նախանձոտ	25
նախանձութիւն	2
նախանշան	3
նախանշանը	2
նախանշանի	2
նախանշանն	2
նախանշաններէն	3
նախապայման	48
նախապայմանդ	6
նախապայմանէ	11
նախապայմանէդ	1
նախապայմանէն	9
նախապայմանէս	2
նախապայմանը	21
նախապայմանի	19
նախապայմանիդ	5
նախապայմանին	17
նախապայմանիս	6
նախապայմանն	35
նախապայմաններ	26
նախապայմաններդ	3
նախապայմաններէ	6
նախապայմաններէն	10
նախապայմանները	33
նախապայմաններն	13
նախապայմաններով	10
նախապայմաններու	12
նախապայմաններուդ	2
նախապայմաններուն	27
նախապայմաններուս	3
նախապայմաններս	4
նախապայմանով	9
նախապայմանովս	1
նախապայմանս	8
նախապաշարում	2
նախապաշարումն	1
նախապաշարումները	9
նախապաշարումներուն	7
նախապատուութեան	2
նախապատուութիւն	3
նախապատուութիւնը	2
նախապատուութիւնի	2
նախապատուութիւնն	2
նախապատուութիւններուն	7
նախապատրաստական	2
նախապատւութիւնը	15
նախապէս	69
նախասիրած	14
նախասիրել	2
նախասիրելը	1
նախասիրելն	1
նախասիրեմ	2
նախասիրեց	2
նախասիրեցի	1
նախասիրէ	3
նախասիրութեան	5
նախասիրութեանց	2
նախասիրութեանցը	2
նախասիրութեանցն	2
նախասիրութենէ	2
նախասիրութիւն	23
նախասիրութիւնէ	2
նախասիրութիւնը	6
նախասիրութիւնի	5
նախասիրութիւնն	6
նախասիրութիւններ	4
նախասիրութիւնները	3
նախասիրութիւններն	3
նախասիրութիւններով	5
նախասիրութիւններու	2
նախասիրութիւններուն	2
նախատել	1
նախատեսած	22
նախատեսածէ	1
նախատեսածը	6
նախատեսածի	5
նախատեսածն	6
նախատեսածներ	3
նախատեսածները	2
նախատեսածներն	2
նախատեսածներու	2
նախատեսածներուն	1
նախատեսել	25
նախատեսելդ	7
նախատեսելէ	12
նախատեսելէդ	2
նախատեսելէս	2
նախատեսելը	22
նախատեսելիք	18
նախատեսելիքը	4
նախատեսելիքի	4
նախատեսելիքն	4
նախատեսելիքներ	2
նախատեսելիքները	1
նախատեսելիքներն	1
նախատեսելն	22
նախատեսելով	10
նախատեսելովս	2
նախատեսելու	21
նախատեսելուդ	5
նախատեսելուն	4
նախատեսելուս	7
նախատեսելս	9
նախատեսեմ	25
նախատեսեն	18
նախատեսենք	16
նախատեսես	22
նախատեսեր	22
նախատեսեց	25
նախատեսեցէք	11
նախատեսեցի	22
նախատեսեցին	16
նախատեսեցինք	14
նախատեսեցիր	19
նախատեսեցիք	12
նախատեսէ	44
նախատեսէի	26
նախատեսէին	11
նախատեսէինք	10
նախատեսէիր	14
նախատեսէիք	8
նախատեսէր	18
նախատեսէք	14
նախատեսող	18
նախատեսողը	4
նախատեսողի	4
նախատեսողն	4
նախատեսողներ	2
նախատեսողները	1
նախատեսողներն	1
նախատեսուած	49
նախատեսուէր	11
նախատեսութեան	2
նախատեսութիւն	3
նախատեսութիւնը	2
նախատեսութիւնի	2
նախատեսութիւնն	2
նախատեսութիւնները	10
նախատեսուի	26
նախատեսուիլ	1
նախատէ	2
նախատինք	26
նախատինքէ	3
նախատինքէն	3
նախատինքը	23
նախատինքի	21
նախատինքին	7
նախատինքն	9
նախատինքներ	6
նախատինքները	5
նախատինքներն	5
նախատինքներու	4
նախատինքներուն	3
նախատինքով	3
նախատինքս	2
նախարար	58
նախարարդ	6
նախարարէ	10
նախարարէն	8
նախարարէս	2
նախարարը	47
նախարարի	39
նախարարիդ	4
նախարարին	27
նախարարիս	5
նախարարն	19
նախարարներ	14
նախարարներդ	2
նախարարներէ	5
նախարարներէն	4
նախարարները	12
նախարարներն	12
նախարարներով	4
նախարարներու	11
նախարարներուդ	1
նախարարներուն	9
նախարարներուս	2
նախարարներս	3
նախարարով	8
նախարարութեամբ	10
նախարարութեամբս	2
նախարարութեան	55
նախարարութեանդ	5
նախարարութեանը	4
նախարարութեանն	4
նախարարութեանս	7
նախարարութեանց	13
նախարարութեանցդ	2
նախարարութեանցը	11
նախարարութեանցն	11
նախարարութեանցս	3
նախարարութենէ	12
նախարարութենէդ	2
նախարարութենէն	10
նախարարութենէս	2
նախարարութիւն	25
նախարարութիւնդ	7
նախարարութիւնէ	12
նախարարութիւնէդ	2
նախարարութիւնէն	10
նախարարութիւնէս	2
նախարարութիւնը	62
նախարարութիւնի	21
նախարարութիւնիդ	5
նախարարութիւնին	4
նախարարութիւնիս	7
նախարարութիւնն	22
նախարարութիւններ	33
նախարարութիւններդ	3
նախարարութիւններէ	7
նախարարութիւններէն	11
նախարարութիւնները	14
նախարարութիւններն	14
նախարարութիւններով	6
նախարարութիւններու	13
նախարարութիւններուդ	2
նախարարութիւններուն	11
նախարարութիւններուս	3
նախարարութիւններս	5
նախարարութիւնով	10
նախարարութիւնովս	2
նախարարութիւնս	9
նախարարս	7
նախընթաց	47
նախընտրաբար	2
նախընտրած	36
նախընտրածը	3
նախընտրածի	3
նախընտրածն	3
նախընտրածներ	2
նախընտրական	32
նախընտրել	19
նախընտրելդ	5
նախընտրելէ	8
նախընտրելը	17
նախընտրելի	18
նախընտրելիի	2
նախընտրելին	2
նախընտրելիք	14
նախընտրելիքը	2
նախընտրելիքի	2
նախընտրելիքն	2
նախընտրելն	17
նախընտրելով	7
նախընտրելու	16
նախընտրելուդ	3
նախընտրելուն	2
նախընտրելուս	4
նախընտրելս	6
նախընտրեմ	33
նախընտրեն	14
նախընտրենք	22
նախընտրես	16
նախընտրեր	16
նախընտրեց	33
նախընտրեցէք	8
նախընտրեցի	29
նախընտրեցին	22
նախընտրեցինք	10
նախընտրեցիր	14
նախընտրեցիք	8
նախընտրէ	46
նախընտրէի	22
նախընտրէին	8
նախընտրէինք	7
նախընտրէիր	10
նախընտրէիք	5
նախընտրէր	14
նախընտրէք	10
նախընտրող	14
նախընտրողը	2
նախընտրողի	2
նախընտրողն	2
նախընտրութեան	19
նախընտրութեանց	2
նախընտրութեանցը	2
նախընտրութեանցն	2
նախընտրութենէ	2
նախընտրութիւն	23
նախընտրութիւնէ	2
նախընտրութիւնը	6
նախընտրութիւնի	5
նախընտրութիւնն	6
նախընտրութիւններ	4
նախընտրութիւնները	3
նախընտրութիւններն	3
նախընտրութիւններու	2
նախընտրութիւններուն	2
նախիջեւան	23
նախիջեւանէ	2
նախիջեւանը	6
նախիջեւանի	19
նախիջեւանին	4
նախիջեւանն	6
նախիջեւաններ	4
նախիջեւանները	3
նախիջեւաններն	3
նախիջեւաններու	2
նախիջեւաններուն	2
նախկին	104
նախկինդ	10
նախկինէ	15
նախկինէդ	3
նախկինէն	13
նախկինէս	4
նախկինը	28
նախկինի	26
նախկինիդ	7
նախկինին	35
նախկինիս	9
նախկինն	28
նախկիններ	21
նախկիններդ	5
նախկիններէ	9
նախկիններէն	8
նախկիններէս	1
նախկինները	18
